Ex-Neuron-L6-THEMIS-NFIA	3354 81832 147381 2902 400765 359822 3785 84867 134829 4062 54769 9796 25789 200407 100862680 441151 548596 6620 140730 729956 84539 221002 284424 6861 2596 157627 101927531 1007 101929563 64714 51046 57156 3775 59283 2899 2558 84966 642968 9671 10777
In-Neuron-ADARB2-GRM7	2571 2902 3760 117 554226 2554 387978 2890 57497 26251 2566 3747 10777 402117 101927531 27092 26050 956 23544 55061 59283 118427 92737
In-Neuron-ADARB2-IL1RAPL2-CSCL14	9671 2572 3479 2554 4885 9143 1745 9547 114794 283248 2850 2290 124842 3897 594855 134121 101928266 444882 105376654 389206 283514 140767 29114 157627 134829 399947 230 57863 283748 1641 117 386597 286059 100128554 153328 84627 3760 60675
In-Neuron-ADARB2-LAMP5-NRG1	2571 134829 100505996 80309 2572 758 51046 3479 2554 9671 11249 140767 29944 23017 444882 100505797 117 50632 51361 441061 254559 2902 55117 84620 3760 5798 339788 59283 81832 2558 547 642968 3747 57795 25893 26050 53335 23542 57468 1404 359822 2914 30010 100996492 3354
In-Neuron-PRKG1-TBC1D4	3747 3760 3479 2572 2902 157627 285533 101929563 30010 26038 59284 134829 547 91752 100289137 2571 3785 6323 112268276
In-Neuron-TRHDE-RALYL	2571 23017 441061 81832 101929563 400765 140767 2596 30010 53335 26038 9312 2902 29953 2899 222183 2572 3747 6616 114786 10368 1993 114088 81849 255928 6547 2911
M-Pericyte	8622 2913 6573 55532 79875 57101 5787 6507 2078 4301 84251 2262 23500 22998 25924 5175 3983 2122 5159 7450 1607 79993 5745 338596 6529 27115 79789 2313 8490 8503 143872 9934 5362 3355 256435 64123 401474 9844 3655 151258 255488 153579 1368 51196 51162 84952 117248 124359 8821 220441 5243 4855 79658 10580 9037 57194 477 154661 85358 152189 5420 140876 11309 4091 57125 2918 6539 57480 50509 4916 5602 6541 8140 23263 79602 4854 9429 3635 257019 283383 100132891 5139 10052 6480 6641 6103 54453 5137 130367 4430 3480 152330 22856 114800 7010 2317 5592 7052 221981 57514 23670 1004 2043 54438 744 4811 10231 1285 395 64759 92293 596 23284 64094 2887 79742 11178 306 54873 57493 55799 80731 783 55959 28231 57181 57630 253782 728577 51705 7222 6513 2022 10217 159195 388815 9915 2895 1286 90632 100874369 9628 116159 10098 1756 3909 2321 51703 54039 7037 29091 3566 8566 23368 105 57477 6505 5764 54622 55679 1356 4781 57608 9712 7122 29780 167465 2009 1634 55824 1780 65983 3455 8825 4131 22979 9882 152273 57139 55930 6397 57732 5445 64327 4093 10090 6909 947 340485 7075 9414 29119 4651 8459 8633 27443 57105 6586 348645 57458 100526832 7223 6303 8654 55243 23114 5293 81035 23294 79839 399959 540 8502 2114 441094 23380 144402 55917 558 80704 151742 55790 23677 3133 25992 6581 154043 7545 79633 54852 27147 4643 4739 111 22861 54536 3382 9709 5128 90 79611 6913 57488 5218 2650 577 3685 2983 55785 57685 220965 5783 9267 9096 57670 2977 126669 5563 7026 93109 9828 160622 51088 5924 7111 3551 2308 116496 25825 83716 25759 6482 3459 5998 23243 246175 9686 1000 5467 3710 57496 753 6566 7804 10060 6793 80790 8395 10564 10079 800 58494 4045 54492 9457 57162 8470 9639 657 22925 4734 3679 5784 11213 9337 11320 6764 9806 11170 84879 5336 2982 10628 654 50650 1909 100505495 2280 57556 64283 196883 10085 1003 647135 55803 10319 54997 54922 1608 5530 85301 5829 26052 5334 79772 25966 10402 29940 26030 10082 56654 93664 10392 351 644135 400456 64116 80014 147463 5286 23136 3267 9922 401145 57580 92521 445815 249 10723 541471 843 7035 6540 3096 613 9839 221178 57460 252983 23396 85461 10135 54538 84910 1362 10257 4163 255631 25937 9258 3241 9710 386617 9213 781 11281 91010 23348 10276 26051 29941 2530 5939 64781 3397 64798 3908 124909494 219771 6575 169792 6461 114908 80323 149563 53405 8556 667 4862 9886 79739 2059 3745 6197 6709 9912 3977 64411 54739 25897 1124 64115 23250 10044 1119 54843 64359 10251 1363 115677 1948 91351 613037 5066 94240 5239 343450 55137 91133 83938 23382 7525 5825 55691 114897 966 221303 54477 2268 9522 754 84441 100506658 1499 54625 3911 151473 51701 476 135112 23613 64344 2771 5638 3985 122786 10411 5287 102 653464 659 81619 5552 152137 3953 220164 8809 400550 55182 4858 2776 2355 1906 140803 10501 6595 2683 1837 51232 8440 9760 2028 357 133522 23086 1600 153768 9180 5140 26508 50859 100506736 9732 57221 1843 4205 4792 9455 10114 10982 7273 143686 5359 100874090 4005 56977 440345 26511 10365 283659 123096 5143 83543 6386 463 5144 55068 25802 100132247 4139 11275 4258 80332 55022 22885 221692 10054 9902 7424 10335 93663 5327 202151 2894 4857 109 51751 5608 283349 6809 23345 8848 80303 337876 4047 4023 4776 84913 222553 10497 53826 145820 11098 9351 80031 2550 8997 4092 9265 1995 57447 285671 344595 51477 23150 286097 1278 5583 56937 8837 84168 23143 65065 5151 7004 9863 90362 5728 220323 10129 10397 100506474 6769 100507336 11141 55698 9771 27242 604 182 154091 55313 9832 1282 30011 22836 219654 54462 11030 196740 6453 6095 83700 642776 25771 2246 374378 64097 90102 10579 287 80760 57134 57381 23493 9781 118 81704 101928153 9420 1290 960 9644 6196 221395 116931 1112 2564 57631 1287 23704 10395 63876 10398 2812 10391 1464 85464 51285 1292 2869 7025 5797 114781 7225 4254 6558 1903 309 290 259230 55890 56288 58499 2775 25943 4306 5796 7204 23235 4820 9693 23164 8874 84162 23233 1793 5332 1879 8496 4026 23092 3092 7145 116987 2034 8301 6935 4289 23499 6925 5793
Meningeal-FB	158038 3778 1301 2139 53353 55304 55244 6542 2138 54757 116328 653 93166 57419 123624 1131 120114 23105 101928104 127602 5729 10512 259232 5318 51678 80310 64168 387597 349136 1612 2263 33 286133 119587 10804 8038 133121 2736 79083 9358 654463 339896 223117 115111 56341 54102 688 4223 9353 79776 50937 54463 54716 8671 3606 54796 57188 80114 91584 346007 10082 5730 214 79822 729830 101928882
Microglia-activated	11326 64231 64926 1441 401134 713 719 100506757 101929951 57121 6001 221472 23526 58475 199 3687 10333 7474 3730 2209 127138868 3587
Microglia-quiescent	6850 64231 84966 9332 3071 1441 221472 6518 7097 29760 58475 5330 85477 64581 713 11326 1536 6614
