gene,log2FoldChange,pvalue_adjust
ARID4B,-0.006598784459886452,0.9936006033925205
SDCCAG8,-0.11996366810052143,0.8455482046938391
HHAT,0.028487238425090752,0.9936006033925205
KIF1B,-0.2555921052656003,0.4713213647530186
FOXC1,-0.26929808046702625,0.9083801563447949
TBC1D22A,0.013609674829170597,0.9931103099402374
SYNE2,-0.10253669848871906,0.9204622399982431
PLEKHH1,0.09623540449565096,0.9781861341540508
ATP9A,-0.2543485961773216,0.8608912458717353
FAM168A,-0.07537624658166923,0.9538041959098026
GALC,-0.8056686401681531,0.29060393831918324
NOP58,-0.08666709174597988,0.9720624476995892
SZRD1,-0.7545548109147819,0.09080761104030706
CUL1,-0.08378476068308056,0.9536238205977748
FAM114A2,-0.1614628180941343,0.9687793803698153
CYFIP2,0.27820934330754804,0.900585875537
TAB2,0.2956643382267392,0.36196557708404953
GINM1,0.04487545217758395,0.9873508537128995
EIF2AK2,0.22370943103609406,0.7494660540780321
USP36,-0.1902900638138809,0.9108437269837009
KMT2C,-0.1147224672125447,0.8285234484974416
CCDC85A,-0.3402247912015302,0.9202633893617181
PUM2,-0.16065751094123398,0.7474501954843836
ITIH4,-0.5704358616198749,0.6580158023326785
HPF1,0.06839098322418957,0.9885711306168037
ZFR,-0.03800245594565733,0.9713959870136409
ZNF280C,0.31835697465057305,0.9082750780817187
PHF21B,-0.16725414760892068,0.9459157780851053
RC3H2,-0.1431101165181847,0.8513702307692426
TRAF3IP2,0.4997876864691442,0.6804095139592903
DCBLD2,0.40202711097715643,0.3359568612702875
SOAT1,0.07785852764234033,0.9720624476995892
MSH4,-0.1224931470687482,0.9774888824562317
GDI2,0.0303976967417091,0.9907793689541429
PRDM1,-0.33332451141915104,0.8285234484974416
ATG5,-0.039318877312628876,0.9873508537128995
TMCC3,-0.28798968823803284,0.9187321393671186
PITHD1,-0.3622440162934532,0.8644053282773786
USP13,-0.16881066017681076,0.9082750780817187
ATP11B,0.19798497913711685,0.8596882035607911
CDK14,0.1567889070528188,0.7863249827570015
SEC61A1,-0.02156032202455754,0.9936006033925205
PPP1R12A,-0.13225066874873823,0.8072750487559021
CROCC,0.343204985327813,0.7763525887167578
POLR3E,-0.01163269341596711,0.9943622128780127
ATP2B4,0.08541607916441443,0.9720624476995892
YIPF1,-0.15939321721392877,0.9548152223161293
NDC1,-0.18205332825200404,0.9548152223161293
DGKG,-0.928108760823889,0.3564317172238929
FLYWCH1,-0.5149151021378104,0.6060482616684745
UNKL,-0.11973020172054134,0.9536238205977748
TBXAS1,-0.4931097616537359,0.8913962532858385
PARP12,-0.15775359311335319,0.9489349737545422
TARBP1,-0.7913517988909509,0.5521800490768375
GATB,0.23186662044360326,0.9373000411415451
