gene,log2FoldChange,pvalue_adjust
SYT7,-0.15403135994952888,0.999976290894045
LARS2,0.009032571041235794,0.999976290894045
PIK3C2A,0.14808335365317457,0.999976290894045
PLAUR,0.012163509377406293,0.999976290894045
ANLN,0.5325566666952914,0.999976290894045
WIZ,0.44552866614805553,0.999976290894045
RABGAP1,-0.19215766145865604,0.999976290894045
DCN,0.052191449216947836,0.999976290894045
QPCTL,0.7090028085490471,0.999976290894045
PPP5C,-0.2752618095345287,0.999976290894045
CEP68,-0.2436065475005421,0.999976290894045
MAP4K3,-0.2727494031443295,0.999976290894045
ZBTB32,-0.34071843362694115,0.999976290894045
TYROBP,0.09304180863563805,0.999976290894045
LDAF1,-1.014863836435571,0.999976290894045
GABRA3,0.1214867771019132,0.999976290894045
BRCA1,-0.3522109113311251,0.999976290894045
ERCC1,-0.016552619433804188,0.999976290894045
CD22,1.0834533884733768,0.999976290894045
SEMA3B,-0.22382948591322666,0.999976290894045
MBTPS2,0.096473769199478,0.999976290894045
PRICKLE3,0.17667150095872886,0.999976290894045
EXTL3,-0.8099177317393568,0.999976290894045
NR1H4,-1.2187249817708683,0.999976290894045
ELOVL5,-0.26683967679991866,0.999976290894045
ALOX5,0.2957781116578015,0.999976290894045
KDM5D,-1.0392755160076796,0.999976290894045
CALCOCO1,0.1345469585435339,0.999976290894045
UBR7,0.18215928232188658,0.999976290894045
MAP4K5,0.1070531269859881,0.999976290894045
EHD3,-0.9553140743237365,0.999976290894045
PSMC4,0.5447399447087286,0.999976290894045
MAN2B2,-0.3562370936902623,0.999976290894045
SLC7A14,0.24739285751325069,0.999976290894045
CLDN11,0.2565218701105671,0.999976290894045
SLC25A39,0.45772604334142225,0.999976290894045
MVP,0.11479434289324848,0.999976290894045
NUB1,0.3701503051022066,0.999976290894045
PGM3,-0.19846200941377215,0.999976290894045
RWDD2A,-0.06664347645701425,0.999976290894045
CLK1,-0.21950063021575622,0.999976290894045
POLR3B,-0.12812453578536886,0.999976290894045
ANGEL1,-0.17914973302046083,0.999976290894045
RNF14,-0.12406994591554839,0.999976290894045
DNASE1L1,-0.11820073227288656,0.999976290894045
DDX11,1.6571896103485952,0.999976290894045
HEBP1,0.3749996269724273,0.999976290894045
GPRC5A,1.4131682519790123,0.999976290894045
MAMLD1,-0.4663635805409973,0.999976290894045
CD6,0.2159834685262669,0.999976290894045
TACC3,0.5210821937020007,0.999976290894045
UFL1,-0.48651585795679614,0.999976290894045
POLA2,-0.3556329641239071,0.999976290894045
ZC3H3,-0.11221335218947119,0.999976290894045
CAPN1,0.32539139702735564,0.999976290894045
ACP3,0.06454375642579142,0.999976290894045
MDH1,-0.5419804963762074,0.999976290894045
SLC30A9,-0.210718533815533,0.999976290894045
COX15,0.48390317298978525,0.999976290894045
CCDC88C,0.49816689007519965,0.999976290894045
YAF2,0.33990312532285594,0.999976290894045
ZMYND11,0.04279009305179336,0.999976290894045
WAS,-0.41393826843623144,0.999976290894045
BID,-0.0453404368326723,0.999976290894045
MATR3,-0.20949691199980727,0.999976290894045
NPC1L1,-0.3175278427145037,0.999976290894045
XYLT2,0.5656533364293781,0.999976290894045
RGPD5,-0.16046546420998697,0.999976290894045
NUDCD3,-0.11980869199090792,0.999976290894045
CHDH,0.37593549896612505,0.999976290894045
IL20RA,0.7152244277937106,0.999976290894045
GLT8D1,-0.8344158600200052,0.999976290894045
ATP2C1,-0.03226190332309342,0.999976290894045
IGF1,-0.6984096240258403,0.999976290894045
SLC38A5,-0.5407601922685545,0.999976290894045
RALBP1,0.1769102847612984,0.999976290894045
RUFY3,-0.23996090390385674,0.999976290894045
CNTN1,0.36047561952405943,0.999976290894045
SLC11A1,0.3441187510620977,0.999976290894045
WWTR1,-0.2946747041110222,0.999976290894045
AGPS,0.3201755424815563,0.999976290894045
STEEP1,0.0028429458189823506,0.999976290894045
ATP1A2,0.23751143311754305,0.999976290894045
TTC27,-0.13996785403084183,0.999976290894045
